transaction_id,customer_id,transaction_date,channel,store_id,total_amount,discount_amount,payment_method,order_status,campaign_id
TXN001445,CUST00314,2026-06-02,Tmall,ST010,1289.23,46.98,StoreValueCard,Completed,CMP005
TXN001446,CUST00315,2025-11-08,App,ST009,1710.78,90.05,Cash,Completed,
TXN001447,CUST00315,2026-01-19,Douyin,ST006,697.51,0.0,WeChatPay,Completed,
TXN001448,CUST00315,2026-03-04,Douyin,ST005,1656.53,34.88,WeChatPay,Completed,
TXN001449,CUST00315,2026-03-13,MiniProgram,ST007,1030.96,140.58,CreditCard,Completed,CMP003
TXN001450,CUST00315,2026-03-17,Tmall,ST006,2092.87,181.99,WeChatPay,Completed,CMP006
TXN001451,CUST00315,2026-04-09,WeChatStore,ST002,2144.0,0.0,Cash,Completed,
TXN001452,CUST00315,2026-05-28,MiniProgram,ST007,1052.43,55.39,WeChatPay,Completed,CMP002
TXN001453,CUST00316,2026-05-27,WeChatStore,ST003,160.82,0.0,CreditCard,Completed,
TXN001454,CUST00316,2026-06-08,POS,ST012,561.8,0.0,CreditCard,Completed,CMP004
TXN001455,CUST00317,2025-02-27,MiniProgram,ST006,1371.0,47.36,CreditCard,Completed,
TXN001456,CUST00317,2025-06-15,POS,ST006,958.28,130.67,Alipay,Completed,
TXN001457,CUST00317,2025-06-18,POS,ST006,2209.78,96.58,CreditCard,Returned,
TXN001458,CUST00317,2025-07-22,Tmall,ST004,2500.32,59.78,CreditCard,Completed,CMP004
TXN001459,CUST00317,2025-09-19,App,ST009,696.97,0.0,StoreValueCard,Completed,
TXN001460,CUST00317,2025-09-29,POS,ST006,1903.89,0.0,WeChatPay,Completed,
TXN001461,CUST00317,2025-11-01,Douyin,ST006,1552.06,118.32,StoreValueCard,Completed,
TXN001462,CUST00317,2025-11-21,MiniProgram,ST007,1241.58,0.0,Cash,Completed,
TXN001463,CUST00317,2025-11-28,Douyin,ST004,1931.64,0.0,CreditCard,Completed,
TXN001464,CUST00317,2025-12-06,App,ST010,2078.81,101.17,StoreValueCard,Completed,CMP006
TXN001465,CUST00317,2025-12-23,App,ST001,1791.8,0.0,Alipay,Completed,
TXN001466,CUST00317,2026-01-06,Tmall,ST001,597.78,0.0,Alipay,Completed,
TXN001467,CUST00317,2026-02-08,WeChatStore,ST010,895.9,0.0,WeChatPay,Completed,CMP005
TXN001468,CUST00317,2026-04-03,Tmall,ST001,1054.72,12.12,WeChatPay,Returned,
TXN001469,CUST00317,2026-04-20,App,ST006,313.69,55.36,Alipay,Completed,
TXN001470,CUST00317,2026-05-26,Tmall,ST003,1195.56,0.0,WeChatPay,Completed,
TXN001471,CUST00318,2025-03-17,POS,ST006,996.52,55.76,CreditCard,Completed,
TXN001472,CUST00318,2025-09-04,POS,ST006,2069.01,47.24,Alipay,Completed,
TXN001473,CUST00318,2025-09-06,App,ST006,1103.32,0.0,WeChatPay,Completed,
TXN001474,CUST00318,2025-10-29,POS,ST006,355.31,0.0,StoreValueCard,Completed,
TXN001475,CUST00318,2025-11-12,Douyin,ST005,4099.04,227.36,CreditCard,Completed,
TXN001476,CUST00318,2026-03-14,WeChatStore,ST009,341.94,18.0,Alipay,Completed,
TXN001477,CUST00318,2026-04-03,POS,ST006,3681.65,107.2,CreditCard,Completed,
TXN001478,CUST00318,2026-05-12,WeChatStore,ST012,433.02,0.0,CreditCard,Completed,
TXN001479,CUST00319,2026-05-01,WeChatStore,ST006,2554.38,0.0,Cash,Completed,
TXN001480,CUST00319,2026-05-05,App,ST010,2809.58,0.0,StoreValueCard,Completed,CMP005
TXN001481,CUST00319,2026-05-07,App,ST005,1468.81,0.0,WeChatPay,Completed,
TXN001482,CUST00319,2026-05-08,App,ST003,947.13,0.0,Alipay,Completed,
TXN001483,CUST00319,2026-05-11,MiniProgram,ST006,492.34,54.7,Cash,Completed,
TXN001484,CUST00319,2026-05-20,App,ST011,2405.64,0.0,StoreValueCard,Completed,
TXN001485,CUST00319,2026-05-22,WeChatStore,ST011,867.72,118.32,CreditCard,Completed,CMP002
TXN001486,CUST00319,2026-05-25,WeChatStore,ST012,1674.6,0.0,WeChatPay,Completed,
TXN001487,CUST00320,2025-08-24,WeChatStore,ST001,1583.67,166.61,StoreValueCard,Completed,
TXN001488,CUST00320,2025-09-12,Douyin,ST010,1420.91,147.37,Cash,Completed,
TXN001489,CUST00320,2025-09-15,Douyin,ST006,466.09,0.0,WeChatPay,Completed,
TXN001490,CUST00320,2025-09-16,MiniProgram,ST011,1048.15,55.17,Alipay,Completed,
TXN001491,CUST00321,2025-06-01,MiniProgram,ST006,888.55,77.27,CreditCard,Completed,CMP006
TXN001492,CUST00322,2025-08-25,Tmall,ST002,684.34,0.0,CreditCard,Completed,
TXN001493,CUST00322,2025-09-07,POS,ST005,379.86,0.0,StoreValueCard,Completed,
TXN001494,CUST00322,2025-10-13,Douyin,ST005,965.82,0.0,CreditCard,Completed,
TXN001495,CUST00322,2025-10-23,MiniProgram,ST008,1011.7,0.0,CreditCard,Completed,
TXN001496,CUST00323,2025-05-08,App,ST007,1011.7,0.0,StoreValueCard,Completed,
TXN001497,CUST00323,2025-05-09,Douyin,ST011,864.11,0.0,Cash,Completed,
TXN001498,CUST00323,2026-01-27,WeChatStore,ST004,284.33,14.96,CreditCard,Completed,
TXN001499,CUST00324,2025-01-28,WeChatStore,ST004,1886.88,164.07,CreditCard,Completed,
TXN001500,CUST00324,2025-08-21,App,ST008,1972.08,0.0,Alipay,Completed,
TXN001501,CUST00324,2026-06-09,Tmall,ST009,1189.49,54.58,StoreValueCard,Completed,CMP001
TXN001502,CUST00325,2026-03-28,WeChatStore,ST008,1387.1,154.12,Alipay,Completed,
TXN001503,CUST00325,2026-03-28,WeChatStore,ST001,895.9,0.0,WeChatPay,Completed,
TXN001504,CUST00325,2026-03-31,POS,ST011,1395.02,0.0,WeChatPay,Completed,CMP001
TXN001505,CUST00325,2026-04-01,Tmall,ST009,1971.93,0.0,Alipay,Completed,
TXN001506,CUST00325,2026-04-01,Tmall,ST001,263.54,0.0,WeChatPay,Completed,CMP002
TXN001507,CUST00325,2026-04-18,Tmall,ST008,242.46,21.08,StoreValueCard,Completed,
TXN001508,CUST00325,2026-04-26,MiniProgram,ST010,993.9,0.0,Cash,Completed,
TXN001509,CUST00325,2026-05-07,MiniProgram,ST006,1756.01,109.41,Alipay,Completed,
TXN001510,CUST00325,2026-05-22,POS,ST011,252.4,44.54,CreditCard,Completed,
TXN001511,CUST00325,2026-05-29,POS,ST011,1713.97,107.96,WeChatPay,Completed,
TXN001512,CUST00325,2026-05-31,Douyin,ST007,359.94,0.0,Cash,Completed,CMP002
TXN001513,CUST00325,2026-06-08,Tmall,ST012,993.9,0.0,StoreValueCard,Completed,CMP002
TXN001514,CUST00326,2026-04-05,POS,ST002,763.03,0.0,Cash,Completed,
TXN001515,CUST00326,2026-04-21,App,ST008,934.53,9.6,StoreValueCard,Completed,
TXN001516,CUST00326,2026-05-04,POS,ST002,916.91,0.0,CreditCard,Completed,
TXN001517,CUST00326,2026-05-27,MiniProgram,ST002,760.44,0.0,WeChatPay,Completed,
TXN001518,CUST00326,2026-06-12,App,ST002,1386.32,122.82,Cash,Completed,
TXN001519,CUST00327,2025-10-01,WeChatStore,ST002,670.27,0.0,CreditCard,Completed,CMP001
TXN001520,CUST00327,2025-11-26,Tmall,ST002,621.24,0.0,CreditCard,Completed,
TXN001521,CUST00327,2025-11-28,App,ST004,977.48,134.61,WeChatPay,Completed,CMP001
TXN001522,CUST00327,2026-03-24,WeChatStore,ST009,377.8,41.98,Cash,Completed,
TXN001523,CUST00327,2026-03-31,Tmall,ST012,961.45,141.35,Cash,Completed,CMP006
TXN001524,CUST00327,2026-04-21,Tmall,ST003,755.0,0.0,WeChatPay,Completed,
TXN001525,CUST00328,2025-06-09,Douyin,ST012,1011.7,0.0,Cash,Completed,
TXN001526,CUST00328,2025-06-12,Douyin,ST011,696.97,0.0,Alipay,PartiallyReturned,
TXN001527,CUST00328,2025-06-15,MiniProgram,ST008,2386.57,0.0,StoreValueCard,Completed,
TXN001528,CUST00328,2025-06-15,WeChatStore,ST012,1069.01,0.0,CreditCard,PartiallyReturned,CMP004
TXN001529,CUST00329,2026-02-13,POS,ST006,2041.96,216.79,Alipay,Completed,
TXN001530,CUST00329,2026-05-01,Tmall,ST011,1326.31,57.59,StoreValueCard,Completed,
TXN001531,CUST00330,2024-10-27,WeChatStore,ST011,1581.54,54.45,StoreValueCard,Completed,
TXN001532,CUST00330,2025-03-26,Tmall,ST004,282.21,49.8,WeChatPay,Completed,
TXN001533,CUST00330,2025-04-04,WeChatStore,ST003,1742.12,91.7,Alipay,Completed,
TXN001534,CUST00330,2025-08-12,Tmall,ST003,1081.28,0.0,Cash,Completed,
TXN001535,CUST00330,2025-11-13,App,ST002,682.27,0.0,Alipay,Completed,
TXN001536,CUST00330,2026-01-27,MiniProgram,ST003,1823.54,0.0,CreditCard,Completed,
TXN001537,CUST00330,2026-02-04,App,ST010,1615.94,34.22,CreditCard,Completed,
TXN001538,CUST00330,2026-04-29,WeChatStore,ST003,73.62,6.4,Alipay,Returned,CMP001
TXN001539,CUST00330,2026-06-12,POS,ST002,1318.38,0.0,WeChatPay,Completed,
TXN001540,CUST00331,2026-03-08,App,ST007,1894.68,0.0,Cash,PartiallyReturned,CMP003
TXN001541,CUST00331,2026-04-22,App,ST006,2888.58,0.0,CreditCard,Completed,
TXN001542,CUST00331,2026-05-28,MiniProgram,ST008,1341.24,0.0,WeChatPay,Completed,CMP004
TXN001543,CUST00331,2026-06-17,Douyin,ST010,1030.96,140.58,Cash,Completed,
TXN001544,CUST00332,2026-06-12,Tmall,ST003,919.09,162.19,Alipay,Completed,
TXN001545,CUST00332,2026-06-30,Douyin,ST010,958.28,130.67,StoreValueCard,Completed,
TXN001546,CUST00333,2026-05-31,Tmall,ST002,1890.5,47.82,WeChatPay,Completed,
TXN001547,CUST00334,2026-03-27,Douyin,ST006,1056.11,186.37,CreditCard,Completed,
TXN001548,CUST00334,2026-04-22,POS,ST011,1902.01,37.7,WeChatPay,Completed,
TXN001549,CUST00334,2026-05-17,MiniProgram,ST005,1114.83,189.88,Alipay,Completed,
TXN001550,CUST00335,2025-11-13,Tmall,ST006,965.82,0.0,CreditCard,Completed,
TXN001551,CUST00335,2026-03-11,App,ST006,662.12,34.85,Cash,Completed,
TXN001552,CUST00335,2026-04-09,App,ST003,2799.64,0.0,CreditCard,Completed,
TXN001553,CUST00335,2026-04-16,Douyin,ST010,2089.36,0.0,CreditCard,Completed,
TXN001554,CUST00335,2026-06-18,Douyin,ST012,760.42,103.69,Cash,Completed,
TXN001555,CUST00336,2026-04-08,POS,ST005,332.2,45.3,Alipay,Completed,CMP001
TXN001556,CUST00336,2026-04-11,POS,ST005,1434.61,119.27,Cash,Completed,
TXN001557,CUST00336,2026-04-29,Douyin,ST012,516.06,0.0,CreditCard,Completed,
TXN001558,CUST00336,2026-05-06,Tmall,ST010,283.6,14.93,Cash,Completed,
TXN001559,CUST00336,2026-05-07,Douyin,ST002,547.04,0.0,Cash,Completed,
TXN001560,CUST00337,2025-12-05,MiniProgram,ST003,1065.07,0.0,WeChatPay,Returned,
TXN001561,CUST00338,2026-03-13,Tmall,ST006,1085.43,6.43,StoreValueCard,Completed,
TXN001562,CUST00338,2026-06-09,POS,ST008,360.62,0.0,CreditCard,Completed,
TXN001563,CUST00338,2026-06-21,App,ST006,1011.51,0.0,Cash,Completed,
TXN001564,CUST00339,2026-03-04,App,ST002,1443.05,135.1,WeChatPay,Completed,
TXN001565,CUST00339,2026-03-13,Douyin,ST011,516.66,59.51,CreditCard,Completed,CMP006
TXN001566,CUST00339,2026-04-14,WeChatStore,ST007,1022.11,180.37,WeChatPay,Completed,
TXN001567,CUST00339,2026-04-19,POS,ST012,254.4,44.89,CreditCard,Completed,CMP003
TXN001568,CUST00339,2026-04-24,MiniProgram,ST001,474.79,41.29,Cash,Completed,
TXN001569,CUST00339,2026-05-05,App,ST003,556.75,0.0,Cash,Completed,
TXN001570,CUST00339,2026-05-12,POS,ST012,1035.03,0.0,StoreValueCard,Completed,
TXN001571,CUST00339,2026-05-28,Tmall,ST008,464.47,51.61,Alipay,Completed,
TXN001572,CUST00340,2026-05-19,Douyin,ST011,987.94,68.22,CreditCard,Completed,
TXN001573,CUST00340,2026-06-30,App,ST001,1011.51,0.0,CreditCard,Completed,
TXN001574,CUST00341,2025-05-13,POS,ST011,1692.16,132.4,Cash,Completed,
TXN001575,CUST00341,2025-06-30,App,ST003,216.23,0.0,Alipay,Completed,
TXN001576,CUST00341,2025-09-29,App,ST007,697.51,0.0,Cash,Completed,
TXN001577,CUST00341,2025-12-14,MiniProgram,ST011,1043.26,119.62,CreditCard,Completed,
TXN001578,CUST00341,2026-01-05,Tmall,ST003,76.69,6.67,Cash,Completed,
TXN001579,CUST00341,2026-03-13,POS,ST011,1107.82,0.0,CreditCard,Completed,CMP005
TXN001580,CUST00341,2026-04-12,Tmall,ST005,944.7,0.0,StoreValueCard,Completed,
TXN001581,CUST00341,2026-05-22,Douyin,ST003,233.42,0.0,CreditCard,Completed,
TXN001582,CUST00342,2026-02-06,Douyin,ST012,1314.08,213.69,Alipay,Completed,
TXN001583,CUST00342,2026-02-18,WeChatStore,ST002,1736.34,219.99,StoreValueCard,Completed,
TXN001584,CUST00342,2026-03-11,POS,ST003,351.51,0.0,StoreValueCard,Completed,CMP004
TXN001585,CUST00342,2026-04-04,WeChatStore,ST010,914.57,0.0,CreditCard,Returned,
TXN001586,CUST00342,2026-04-22,App,ST003,1088.95,0.0,StoreValueCard,Completed,
TXN001587,CUST00343,2025-09-04,Douyin,ST011,351.51,0.0,StoreValueCard,Completed,
TXN001588,CUST00343,2026-01-21,WeChatStore,ST008,2311.97,18.67,StoreValueCard,Completed,
TXN001589,CUST00343,2026-05-31,WeChatStore,ST009,1449.76,18.0,StoreValueCard,Completed,
TXN001590,CUST00344,2024-06-21,WeChatStore,ST008,360.62,0.0,StoreValueCard,Completed,
TXN001591,CUST00344,2025-12-21,Douyin,ST007,895.9,0.0,StoreValueCard,Completed,
TXN001592,CUST00344,2026-05-17,WeChatStore,ST004,2096.31,110.33,Alipay,PartiallyReturned,
TXN001593,CUST00345,2025-03-02,App,ST003,1340.54,0.0,StoreValueCard,Completed,
TXN001594,CUST00345,2025-03-10,Tmall,ST009,547.04,0.0,Alipay,Completed,CMP002
TXN001595,CUST00345,2025-08-27,Douyin,ST004,993.9,0.0,Alipay,Completed,
TXN001596,CUST00345,2026-04-09,MiniProgram,ST001,601.24,0.0,StoreValueCard,Completed,
TXN001597,CUST00345,2026-05-10,Douyin,ST006,1695.59,147.44,Cash,Completed,CMP004
TXN001598,CUST00346,2026-03-29,WeChatStore,ST008,526.05,71.73,CreditCard,Completed,CMP006
TXN001599,CUST00346,2026-03-31,Douyin,ST008,2572.59,245.85,StoreValueCard,Completed,
TXN001600,CUST00346,2026-04-11,Douyin,ST001,600.4,81.87,Cash,Completed,
TXN001601,CUST00346,2026-04-29,App,ST002,1916.55,261.35,CreditCard,Completed,
TXN001602,CUST00346,2026-04-30,Douyin,ST004,3181.46,0.0,CreditCard,Completed,
TXN001603,CUST00346,2026-06-02,MiniProgram,ST002,1233.3,107.24,StoreValueCard,Completed,
TXN001604,CUST00347,2026-02-11,App,ST005,1767.73,92.56,StoreValueCard,Completed,
TXN001605,CUST00347,2026-03-12,WeChatStore,ST009,88.64,0.0,WeChatPay,Completed,
TXN001606,CUST00348,2025-07-30,WeChatStore,ST006,724.76,88.57,WeChatPay,Completed,CMP004
TXN001607,CUST00348,2026-03-28,MiniProgram,ST010,1443.86,89.04,WeChatPay,Completed,
TXN001608,CUST00348,2026-06-07,MiniProgram,ST007,1984.41,169.84,Cash,Completed,
TXN001609,CUST00349,2024-07-10,MiniProgram,ST003,1460.28,75.79,StoreValueCard,Completed,
TXN001610,CUST00349,2024-09-09,MiniProgram,ST001,426.22,75.22,CreditCard,Completed,
TXN001611,CUST00349,2024-12-02,Tmall,ST001,371.93,19.58,StoreValueCard,Completed,
TXN001612,CUST00349,2025-05-27,Tmall,ST006,571.54,0.0,Alipay,Returned,
TXN001613,CUST00349,2025-08-13,POS,ST004,1011.51,0.0,StoreValueCard,Completed,
TXN001614,CUST00349,2025-08-15,WeChatStore,ST010,744.73,26.59,StoreValueCard,Completed,
TXN001615,CUST00349,2026-05-09,WeChatStore,ST001,993.9,0.0,Cash,Completed,
TXN001616,CUST00350,2025-07-29,POS,ST010,1058.13,0.0,Cash,Returned,
TXN001617,CUST00350,2026-01-30,Douyin,ST010,640.34,0.0,StoreValueCard,Completed,
TXN001618,CUST00350,2026-04-14,App,ST008,2155.63,187.45,StoreValueCard,Completed,CMP001
TXN001619,CUST00350,2026-04-17,App,ST004,1018.59,109.41,StoreValueCard,Completed,
TXN001620,CUST00350,2026-06-08,App,ST007,484.0,0.0,Alipay,Completed,
TXN001621,CUST00351,2026-05-10,Tmall,ST004,1504.46,0.0,Alipay,Completed,
TXN001622,CUST00351,2026-06-09,POS,ST008,250.72,0.0,StoreValueCard,Completed,CMP005
TXN001623,CUST00352,2026-06-04,WeChatStore,ST002,333.93,17.58,StoreValueCard,Completed,
TXN001624,CUST00353,2026-03-05,MiniProgram,ST011,156.53,19.95,WeChatPay,Completed,
TXN001625,CUST00353,2026-04-12,WeChatStore,ST002,62.29,0.0,Cash,Completed,
TXN001626,CUST00353,2026-04-13,Tmall,ST011,561.8,0.0,WeChatPay,Completed,
TXN001627,CUST00353,2026-04-25,Tmall,ST010,561.8,0.0,StoreValueCard,Completed,
TXN001628,CUST00353,2026-05-24,Douyin,ST010,442.79,23.3,CreditCard,Completed,
TXN001629,CUST00353,2026-06-07,POS,ST010,252.35,0.0,Alipay,Completed,
TXN001630,CUST00354,2025-12-21,POS,ST003,508.11,89.67,WeChatPay,Completed,
TXN001631,CUST00354,2026-01-17,App,ST003,903.73,53.99,WeChatPay,Completed,
TXN001632,CUST00354,2026-02-20,App,ST011,859.78,151.73,WeChatPay,Completed,CMP003
TXN001633,CUST00354,2026-02-28,MiniProgram,ST001,296.94,0.0,CreditCard,Completed,CMP003
TXN001634,CUST00354,2026-05-30,Tmall,ST002,813.64,143.59,Alipay,Completed,
TXN001635,CUST00354,2026-06-09,Tmall,ST003,419.78,0.0,CreditCard,Completed,
TXN001636,CUST00354,2026-06-09,WeChatStore,ST012,1183.04,0.0,CreditCard,Returned,
TXN001637,CUST00355,2024-12-12,WeChatStore,ST012,1186.33,0.0,Cash,Completed,
TXN001638,CUST00355,2026-05-05,POS,ST009,341.94,18.0,StoreValueCard,Completed,
TXN001639,CUST00356,2024-11-19,Tmall,ST004,670.27,0.0,Cash,PartiallyReturned,
TXN001640,CUST00356,2025-04-19,Douyin,ST005,357.71,3.11,Cash,Completed,
TXN001641,CUST00356,2025-06-27,Douyin,ST012,71.1,9.7,WeChatPay,Completed,
TXN001642,CUST00357,2025-12-18,MiniProgram,ST001,2372.19,270.16,Alipay,Completed,CMP006
TXN001643,CUST00357,2026-06-16,Tmall,ST012,1832.91,234.41,StoreValueCard,Completed,
TXN001644,CUST00358,2025-12-24,Douyin,ST009,613.33,83.64,CreditCard,Completed,
TXN001645,CUST00358,2026-01-26,App,ST011,3089.67,0.0,Cash,Completed,
TXN001646,CUST00358,2026-02-27,MiniProgram,ST006,965.82,0.0,Alipay,Completed,
TXN001647,CUST00358,2026-03-31,Douyin,ST012,1587.28,0.0,Cash,Returned,
TXN001648,CUST00358,2026-04-06,Tmall,ST006,994.78,86.5,CreditCard,Completed,
TXN001649,CUST00358,2026-05-03,WeChatStore,ST008,1357.56,185.12,StoreValueCard,Completed,
TXN001650,CUST00359,2026-04-25,Douyin,ST003,912.81,21.65,StoreValueCard,Completed,
TXN001651,CUST00359,2026-04-26,POS,ST003,1072.0,0.0,CreditCard,Completed,CMP001
TXN001652,CUST00359,2026-05-02,WeChatStore,ST001,1093.63,53.6,CreditCard,Returned,
TXN001653,CUST00359,2026-05-07,Douyin,ST010,1970.53,67.42,StoreValueCard,Completed,
TXN001654,CUST00359,2026-05-24,POS,ST003,296.94,0.0,Cash,Completed,CMP004
TXN001655,CUST00360,2025-12-23,POS,ST003,968.0,0.0,Alipay,Completed,
TXN001656,CUST00361,2026-03-13,App,ST005,916.91,0.0,Cash,Completed,
TXN001657,CUST00361,2026-05-06,MiniProgram,ST008,210.08,23.34,CreditCard,Completed,
TXN001658,CUST00361,2026-06-07,Tmall,ST011,1476.15,0.0,CreditCard,Completed,
TXN001659,CUST00362,2025-07-08,Douyin,ST012,319.78,35.53,Cash,Returned,
TXN001660,CUST00362,2025-08-11,MiniProgram,ST008,719.88,0.0,StoreValueCard,Completed,
TXN001661,CUST00362,2025-09-12,POS,ST008,963.1,0.0,Alipay,Returned,
TXN001662,CUST00362,2025-10-11,POS,ST008,252.4,44.54,CreditCard,Completed,
TXN001663,CUST00363,2025-12-14,Douyin,ST004,1391.72,130.16,CreditCard,Completed,
TXN001664,CUST00363,2026-02-17,App,ST004,523.89,0.0,StoreValueCard,Completed,
TXN001665,CUST00363,2026-02-26,App,ST003,1346.1,0.0,StoreValueCard,Completed,CMP001
TXN001666,CUST00363,2026-02-27,Douyin,ST011,755.0,0.0,StoreValueCard,Completed,CMP001
TXN001667,CUST00363,2026-04-17,Douyin,ST006,899.84,66.81,CreditCard,Completed,
TXN001668,CUST00363,2026-05-20,WeChatStore,ST008,924.71,102.75,CreditCard,Completed,
TXN001669,CUST00363,2026-06-05,POS,ST006,299.29,0.0,CreditCard,PartiallyReturned,CMP006
TXN001670,CUST00364,2025-06-16,POS,ST003,993.9,0.0,WeChatPay,Completed,
TXN001671,CUST00364,2025-08-12,MiniProgram,ST004,296.94,0.0,StoreValueCard,Completed,
TXN001672,CUST00364,2026-03-22,MiniProgram,ST010,391.51,0.0,CreditCard,Completed,
TXN001673,CUST00364,2026-04-25,POS,ST003,820.59,91.18,CreditCard,Completed,
TXN001674,CUST00364,2026-06-22,POS,ST003,697.51,0.0,Cash,Returned,
TXN001675,CUST00365,2025-06-04,POS,ST003,445.31,78.58,Alipay,Completed,
TXN001676,CUST00365,2026-05-07,MiniProgram,ST001,780.44,110.04,Alipay,Completed,
TXN001677,CUST00366,2024-09-11,App,ST007,682.27,0.0,WeChatPay,Completed,
TXN001678,CUST00366,2025-10-11,POS,ST001,1163.38,205.3,Alipay,Completed,
TXN001679,CUST00367,2025-09-09,MiniProgram,ST012,1926.59,0.0,Alipay,Completed,
TXN001680,CUST00367,2025-11-24,Tmall,ST004,2018.02,49.3,CreditCard,Completed,
TXN001681,CUST00367,2026-03-29,Douyin,ST006,682.27,0.0,CreditCard,Completed,
TXN001682,CUST00367,2026-04-13,Tmall,ST004,1641.26,0.0,Alipay,Completed,
TXN001683,CUST00368,2026-02-20,Tmall,ST008,1171.54,0.0,CreditCard,Completed,
TXN001684,CUST00368,2026-06-15,Douyin,ST001,2168.75,0.0,Alipay,Completed,
TXN001685,CUST00369,2025-08-03,Douyin,ST004,1589.96,138.26,Alipay,Completed,
TXN001686,CUST00369,2025-08-23,App,ST001,1858.17,91.18,Cash,Completed,
TXN001687,CUST00369,2025-10-26,MiniProgram,ST005,3116.21,53.62,CreditCard,Completed,
TXN001688,CUST00369,2026-04-09,Douyin,ST010,1638.91,47.82,Alipay,Completed,
TXN001689,CUST00369,2026-05-19,Tmall,ST002,1874.75,67.03,WeChatPay,Completed,
TXN001690,CUST00370,2026-06-17,MiniProgram,ST002,572.64,44.38,Cash,Completed,
TXN001691,CUST00370,2026-06-21,WeChatStore,ST002,488.35,45.17,Cash,Completed,
TXN001692,CUST00370,2026-06-23,MiniProgram,ST010,841.87,73.21,StoreValueCard,Completed,
TXN001693,CUST00370,2026-06-23,Douyin,ST006,1473.74,23.56,Alipay,Completed,
TXN001694,CUST00371,2025-10-16,MiniProgram,ST005,993.9,0.0,Alipay,Completed,
TXN001695,CUST00371,2025-11-08,MiniProgram,ST002,1888.41,99.39,Cash,Completed,
TXN001696,CUST00371,2025-12-07,Tmall,ST004,993.9,0.0,Cash,Completed,CMP002
TXN001697,CUST00371,2025-12-20,POS,ST004,656.88,0.0,Alipay,Completed,
TXN001698,CUST00371,2026-05-12,POS,ST004,302.01,53.3,Cash,Completed,
TXN001699,CUST00372,2025-11-17,MiniProgram,ST004,2247.7,78.88,WeChatPay,Completed,
TXN001700,CUST00372,2025-11-21,POS,ST010,696.97,0.0,CreditCard,Returned,
TXN001701,CUST00372,2026-04-06,Tmall,ST009,694.21,77.13,StoreValueCard,Completed,
TXN001702,CUST00372,2026-06-04,MiniProgram,ST006,1595.88,163.34,CreditCard,Completed,
TXN001703,CUST00372,2026-06-16,WeChatStore,ST001,547.04,0.0,Alipay,Completed,
TXN001704,CUST00373,2025-07-19,Tmall,ST012,1010.68,48.1,StoreValueCard,Completed,
TXN001705,CUST00373,2025-09-06,POS,ST011,947.13,0.0,Alipay,Completed,
TXN001706,CUST00373,2025-10-13,POS,ST011,2330.14,91.18,WeChatPay,Completed,
TXN001707,CUST00373,2025-10-20,App,ST005,1027.22,54.06,Cash,Completed,
TXN001708,CUST00373,2025-12-19,MiniProgram,ST003,1393.94,0.0,CreditCard,Completed,
TXN001709,CUST00373,2026-03-22,MiniProgram,ST010,947.13,0.0,Cash,Returned,
TXN001710,CUST00373,2026-04-10,POS,ST011,794.98,69.13,StoreValueCard,Completed,CMP002
TXN001711,CUST00374,2025-08-21,Tmall,ST002,859.98,0.0,WeChatPay,PartiallyReturned,
TXN001712,CUST00374,2025-12-03,Douyin,ST011,80.8,0.0,CreditCard,Completed,CMP004
TXN001713,CUST00374,2026-01-10,Douyin,ST001,1996.17,259.51,CreditCard,Completed,
TXN001714,CUST00374,2026-05-01,App,ST011,70.42,9.6,StoreValueCard,Completed,
TXN001715,CUST00374,2026-05-17,Douyin,ST007,76.33,4.02,Alipay,Completed,
TXN001716,CUST00375,2026-03-03,WeChatStore,ST003,1476.34,137.54,StoreValueCard,Completed,
TXN001717,CUST00375,2026-04-10,MiniProgram,ST009,1088.95,0.0,WeChatPay,Completed,
TXN001718,CUST00375,2026-04-21,WeChatStore,ST004,1195.56,0.0,StoreValueCard,Completed,
TXN001719,CUST00375,2026-05-19,POS,ST005,561.8,0.0,WeChatPay,Completed,
TXN001720,CUST00375,2026-06-14,Tmall,ST001,2763.8,0.0,StoreValueCard,Completed,
TXN001721,CUST00375,2026-06-26,App,ST002,895.9,0.0,StoreValueCard,Completed,
TXN001722,CUST00376,2024-10-22,WeChatStore,ST004,1171.54,0.0,CreditCard,Completed,
TXN001723,CUST00376,2025-03-27,App,ST012,787.44,23.76,CreditCard,Completed,
TXN001724,CUST00376,2025-05-19,WeChatStore,ST011,481.55,0.0,StoreValueCard,Completed,
TXN001725,CUST00377,2026-06-27,Douyin,ST012,1088.95,0.0,CreditCard,PartiallyReturned,
TXN001726,CUST00378,2025-08-06,App,ST002,1052.43,55.39,WeChatPay,Returned,CMP004
TXN001727,CUST00378,2025-08-22,WeChatStore,ST011,81.55,7.09,WeChatPay,Completed,
TXN001728,CUST00378,2025-10-02,Tmall,ST003,1656.31,0.0,WeChatPay,Completed,
TXN001729,CUST00378,2025-11-09,Douyin,ST005,895.9,0.0,Cash,Completed,
TXN001730,CUST00379,2026-05-24,Douyin,ST006,600.18,0.0,Alipay,Completed,CMP004
TXN001731,CUST00379,2026-05-24,Tmall,ST006,293.97,40.09,StoreValueCard,Completed,CMP001
TXN001732,CUST00379,2026-05-27,Douyin,ST012,88.64,0.0,Cash,Completed,
TXN001733,CUST00379,2026-05-29,WeChatStore,ST010,947.13,0.0,CreditCard,Completed,
