event_id,customer_id,event_timestamp,event_type,channel,product_id,session_id,value
EVT0000851,CUST00117,2026-06-06 09:45:00,page_view,Douyin,PRD0046,154a76dec05960,0.152
EVT0000852,CUST00117,2026-02-12 08:26:00,search,WeChat,PRD0043,2cf1b71dd516bc,0.151
EVT0000853,CUST00117,2026-06-12 11:32:00,store_visit,Douyin,PRD0042,4d9c56897f14ed,0.374
EVT0000854,CUST00117,2026-04-22 14:00:00,coupon_click,MiniProgram,PRD0042,8fe869daac3fda,0.932
EVT0000855,CUST00117,2026-06-11 09:29:00,page_view,WeChat,PRD0047,c9904f92b8a872,0.987
EVT0000856,CUST00117,2026-01-18 17:19:00,page_view,Douyin,PRD0041,a6a0ee38cd806a,0.907
EVT0000857,CUST00117,2026-01-22 17:40:00,product_view,App,PRD0046,e6e4f2cbbfd05a,0.532
EVT0000858,CUST00117,2026-06-19 10:10:00,product_view,App,PRD0043,df0a61075773c6,0.546
EVT0000859,CUST00118,2026-06-07 14:58:00,live_stream_view,Douyin,PRD0063,5957478198f2a7,0.31
EVT0000860,CUST00118,2026-04-27 10:27:00,coupon_click,App,PRD0071,8569cd3347f3cb,0.136
EVT0000861,CUST00118,2026-06-08 16:59:00,add_to_cart,Tmall,PRD0058,98197a847bb81d,0.175
EVT0000862,CUST00118,2026-05-31 18:04:00,live_stream_view,App,PRD0063,b594bde8157fdd,0.344
EVT0000863,CUST00118,2026-01-07 14:13:00,wishlist_add,App,PRD0056,bc2339bdd6fbac,0.497
EVT0000864,CUST00118,2026-03-20 13:17:00,page_view,WeChat,PRD0061,8d7956b7b0123e,0.324
EVT0000865,CUST00118,2026-06-10 18:10:00,search,App,PRD0056,6ecbd0a796fbc0,0.434
EVT0000866,CUST00118,2026-03-27 15:27:00,store_visit,POS,PRD0065,e9925f1c5ed74f,0.667
EVT0000867,CUST00118,2026-01-21 10:11:00,product_view,Douyin,PRD0055,1983e6cba50027,0.844
EVT0000868,CUST00119,2026-01-29 16:31:00,product_view,MiniProgram,PRD0053,93af4464fd3f29,0.385
EVT0000869,CUST00119,2026-03-06 14:19:00,store_visit,WeChat,PRD0045,0ebce29e5f8246,0.115
EVT0000870,CUST00119,2026-03-29 13:04:00,product_view,Tmall,PRD0049,4d8b68f4aca6e3,0.762
EVT0000871,CUST00119,2026-02-27 19:16:00,page_view,Tmall,PRD0044,f63af0121be5dc,0.679
EVT0000872,CUST00119,2026-02-09 15:53:00,add_to_cart,MiniProgram,PRD0047,3b1452a1d26472,0.589
EVT0000873,CUST00119,2026-03-09 16:52:00,live_stream_view,POS,PRD0054,e44055e337ab5f,0.327
EVT0000874,CUST00119,2026-06-02 15:47:00,add_to_cart,POS,PRD0054,0f014c07fc2685,0.208
EVT0000875,CUST00119,2026-01-04 13:52:00,page_view,MiniProgram,PRD0050,73ef280db398cb,0.791
EVT0000876,CUST00119,2026-05-03 12:12:00,live_stream_view,WeChat,PRD0054,7c319eba5e870d,0.544
EVT0000877,CUST00119,2026-01-25 09:24:00,page_view,Tmall,PRD0039,6a696c37c380ca,0.815
EVT0000878,CUST00119,2026-03-17 16:48:00,product_view,Tmall,PRD0042,9b927045f00849,0.793
EVT0000879,CUST00119,2026-02-01 12:18:00,add_to_cart,MiniProgram,PRD0051,13ad49d7228a50,0.431
EVT0000880,CUST00119,2026-05-14 18:07:00,add_to_cart,MiniProgram,PRD0051,d2ead7e138d3f4,0.347
EVT0000881,CUST00120,2026-05-09 16:15:00,search,MiniProgram,PRD0016,09b89c1581c25f,0.43
EVT0000882,CUST00120,2026-02-16 21:58:00,product_view,Douyin,PRD0008,503cedc4c148bd,0.847
EVT0000883,CUST00120,2026-06-19 19:10:00,coupon_click,WeChat,PRD0013,69b97226f50289,0.316
EVT0000884,CUST00120,2026-05-24 12:11:00,page_view,MiniProgram,PRD0008,3df94e02b8aa50,0.683
EVT0000885,CUST00120,2026-01-10 22:37:00,search,WeChat,PRD0005,8e9a2117a8bf8a,0.9
EVT0000886,CUST00120,2026-06-19 09:49:00,add_to_cart,Tmall,PRD0008,ae8f8875903940,0.597
EVT0000887,CUST00120,2026-02-14 17:22:00,product_view,Douyin,PRD0008,17c4d972b35563,0.425
EVT0000888,CUST00121,2025-09-30 11:17:00,product_view,WeChat,PRD0072,49883387dc88ee,0.295
EVT0000889,CUST00121,2026-01-21 19:24:00,coupon_click,WeChat,PRD0070,4fd12bbc841938,0.859
EVT0000890,CUST00121,2026-05-20 19:04:00,search,Douyin,PRD0062,4deb7f6ec01192,0.973
EVT0000891,CUST00122,2026-03-12 14:17:00,product_view,POS,PRD0072,4fead4f6ead8d5,0.235
EVT0000892,CUST00122,2026-01-21 20:13:00,product_view,Tmall,PRD0055,f65eefc15fc7c2,0.681
EVT0000893,CUST00122,2026-06-04 12:11:00,page_view,POS,PRD0057,9c75e2c5d685a4,0.391
EVT0000894,CUST00123,2026-06-14 14:02:00,wishlist_add,WeChat,PRD0005,f93c17be0a8985,0.264
EVT0000895,CUST00123,2026-03-21 18:07:00,search,Tmall,PRD0005,7751c131815e26,0.881
EVT0000896,CUST00123,2026-05-31 09:13:00,wishlist_add,Douyin,PRD0002,8bae37d3d61dd4,0.211
EVT0000897,CUST00123,2026-04-01 14:25:00,page_view,MiniProgram,PRD0006,3770bdafeeeb56,0.722
EVT0000898,CUST00123,2026-02-28 22:50:00,product_view,POS,PRD0005,ec1ddb74328455,0.789
EVT0000899,CUST00123,2026-02-11 09:42:00,product_view,WeChat,PRD0014,aa0e37b1b0384b,0.808
EVT0000900,CUST00123,2026-03-10 13:53:00,product_view,MiniProgram,PRD0018,df66a9a35809d3,0.227
EVT0000901,CUST00123,2026-06-02 11:06:00,product_view,App,PRD0004,84a92b8bfc5174,0.87
EVT0000902,CUST00123,2026-06-01 19:17:00,wishlist_add,App,PRD0011,2f6943e4c8f591,0.287
EVT0000903,CUST00123,2026-03-07 18:27:00,product_view,WeChat,PRD0017,0a309576809393,0.266
EVT0000904,CUST00123,2026-01-27 09:09:00,wishlist_add,Douyin,PRD0018,2238ec24509989,0.54
EVT0000905,CUST00123,2026-04-29 13:47:00,product_view,Tmall,PRD0010,87dd6978c356c5,0.501
EVT0000906,CUST00123,2026-05-23 16:43:00,page_view,Tmall,PRD0017,7cb24744e51104,0.86
EVT0000907,CUST00124,2026-03-08 22:09:00,wishlist_add,WeChat,PRD0012,bcd03172e1b9df,0.748
EVT0000908,CUST00124,2026-02-09 11:53:00,live_stream_view,MiniProgram,PRD0013,3d17385b32f3cd,0.842
EVT0000909,CUST00124,2026-04-04 18:55:00,search,POS,PRD0016,c9d0e659372111,0.804
EVT0000910,CUST00124,2026-05-28 15:51:00,live_stream_view,Douyin,PRD0002,e71f8f28c65e88,0.187
EVT0000911,CUST00124,2026-03-04 09:07:00,product_view,MiniProgram,PRD0001,5d738be82a7aa0,0.477
EVT0000912,CUST00124,2026-05-14 21:38:00,wishlist_add,MiniProgram,PRD0008,ad8be29d261607,0.851
EVT0000913,CUST00124,2026-01-27 22:45:00,product_view,POS,PRD0012,45b7e52fe2e94d,0.783
EVT0000914,CUST00124,2026-06-22 19:37:00,store_visit,App,PRD0010,66225aae273d92,0.451
EVT0000915,CUST00124,2026-02-25 18:56:00,live_stream_view,Douyin,PRD0007,58e9ea7f1fab2a,0.931
EVT0000916,CUST00124,2026-06-07 22:24:00,product_view,POS,PRD0014,67cfe219580e48,0.22
EVT0000917,CUST00125,2026-06-05 10:03:00,page_view,Tmall,PRD0025,131e906d0e1847,0.394
EVT0000918,CUST00125,2026-03-18 09:17:00,search,MiniProgram,PRD0036,abab9ff149c886,0.573
EVT0000919,CUST00125,2026-01-25 15:08:00,product_view,Tmall,PRD0019,795eef4be9e026,0.59
EVT0000920,CUST00125,2026-04-22 11:33:00,add_to_cart,MiniProgram,PRD0021,79bddc67493d4c,0.684
EVT0000921,CUST00125,2026-01-05 10:24:00,product_view,App,PRD0035,1c122720058e12,0.317
EVT0000922,CUST00125,2026-03-24 18:32:00,wishlist_add,Douyin,PRD0025,999b93105b8d0d,0.447
EVT0000923,CUST00125,2026-05-18 19:00:00,search,WeChat,PRD0021,1965843ba246c0,0.902
EVT0000924,CUST00125,2026-05-02 17:40:00,page_view,WeChat,PRD0026,48097ee5fa3d9c,0.757
EVT0000925,CUST00126,2025-07-28 14:35:00,product_view,Tmall,PRD0043,de3aa4d0b97b57,0.419
EVT0000926,CUST00126,2026-05-02 22:49:00,product_view,WeChat,PRD0037,6bdeea154a9144,0.347
EVT0000927,CUST00127,2026-02-21 13:48:00,add_to_cart,POS,PRD0050,9601036dd7efc0,0.432
EVT0000928,CUST00127,2026-02-09 09:09:00,page_view,MiniProgram,PRD0039,e4e7bedc6f3cdf,0.777
EVT0000929,CUST00127,2026-06-11 17:30:00,add_to_cart,MiniProgram,PRD0047,4138b1e17fbad2,0.9
EVT0000930,CUST00127,2026-05-19 19:31:00,coupon_click,WeChat,PRD0047,c2f884b75f9691,0.379
EVT0000931,CUST00127,2026-04-02 20:01:00,product_view,Tmall,PRD0048,2df93716e7937e,0.759
EVT0000932,CUST00127,2026-03-14 16:29:00,live_stream_view,WeChat,PRD0051,ac2902eeccd394,0.671
EVT0000933,CUST00127,2026-03-23 22:02:00,store_visit,MiniProgram,PRD0052,58b12dcc805ea0,0.693
EVT0000934,CUST00127,2026-04-04 11:24:00,wishlist_add,Tmall,PRD0046,fc415a35c04e10,0.786
EVT0000935,CUST00127,2026-05-14 17:32:00,search,POS,PRD0054,5589547e9f34ab,0.134
EVT0000936,CUST00127,2026-03-10 15:01:00,product_view,POS,PRD0054,4ebccf4dc51568,0.698
EVT0000937,CUST00127,2026-05-10 12:51:00,coupon_click,App,PRD0046,a8744827c2c9f6,0.562
EVT0000938,CUST00128,2025-12-12 19:58:00,add_to_cart,Tmall,PRD0048,8e8484c37d6934,0.996
EVT0000939,CUST00128,2025-11-05 14:09:00,coupon_click,Douyin,PRD0049,37bca5a314bce4,0.663
EVT0000940,CUST00128,2026-04-26 16:16:00,product_view,App,PRD0039,a143d4ecf41b3c,0.484
EVT0000941,CUST00129,2026-06-02 22:29:00,search,POS,PRD0001,0b8169033ea963,0.998
EVT0000942,CUST00129,2026-04-16 20:03:00,store_visit,POS,PRD0002,7f74a0c8c84990,0.93
EVT0000943,CUST00129,2026-01-08 14:00:00,search,Tmall,PRD0005,2d791af03ff244,0.366
EVT0000944,CUST00129,2026-01-03 19:25:00,product_view,Tmall,PRD0015,a37b1c7add7bb9,0.625
EVT0000945,CUST00129,2026-03-05 14:46:00,product_view,WeChat,PRD0010,0765f092943716,0.926
EVT0000946,CUST00129,2026-04-24 17:08:00,live_stream_view,Douyin,PRD0007,e9158f7180992a,0.603
EVT0000947,CUST00129,2026-05-29 20:03:00,live_stream_view,Douyin,PRD0012,be110196de14f8,0.494
EVT0000948,CUST00129,2026-03-05 22:11:00,add_to_cart,MiniProgram,PRD0007,f6ed4af4a71faf,0.364
EVT0000949,CUST00129,2026-05-05 18:02:00,wishlist_add,POS,PRD0002,8db7f3090eaf56,0.771
EVT0000950,CUST00129,2026-02-08 22:33:00,product_view,App,PRD0013,91b59a6427ee53,0.415
EVT0000951,CUST00129,2026-01-22 11:32:00,page_view,Douyin,PRD0011,3b56aab5cd5206,0.819
EVT0000952,CUST00130,2026-06-25 17:21:00,search,Douyin,PRD0027,c4541f84951773,0.206
EVT0000953,CUST00130,2026-05-23 10:02:00,product_view,Douyin,PRD0035,be21fd0bb35f5d,0.333
EVT0000954,CUST00130,2026-02-05 21:28:00,coupon_click,WeChat,PRD0026,a7b1ca96f25041,0.386
EVT0000955,CUST00130,2026-04-22 21:56:00,product_view,POS,PRD0036,d15a51efe34607,0.511
EVT0000956,CUST00130,2026-01-22 15:07:00,coupon_click,MiniProgram,PRD0025,4de6da2bac3880,0.791
EVT0000957,CUST00131,2026-06-23 13:04:00,add_to_cart,WeChat,PRD0036,080d1a87e53bec,0.65
EVT0000958,CUST00131,2025-09-02 19:58:00,live_stream_view,Tmall,PRD0036,d27d348b885b15,0.512
EVT0000959,CUST00131,2025-07-25 21:56:00,product_view,POS,PRD0029,d615b323dcfe50,0.813
EVT0000960,CUST00132,2026-06-02 10:49:00,product_view,WeChat,PRD0069,884697e6c83824,0.609
EVT0000961,CUST00132,2026-05-17 15:06:00,page_view,Douyin,PRD0065,91d6af67098b68,0.457
EVT0000962,CUST00132,2026-06-05 11:30:00,live_stream_view,Tmall,PRD0063,e2456d4b583bce,0.197
EVT0000963,CUST00132,2026-03-04 20:40:00,product_view,MiniProgram,PRD0072,c2776789ea9662,0.84
EVT0000964,CUST00132,2026-02-12 18:41:00,search,MiniProgram,PRD0062,0b9c69ac14f955,0.219
EVT0000965,CUST00132,2026-06-18 08:48:00,page_view,Tmall,PRD0056,213a80e0740d34,0.771
EVT0000966,CUST00132,2026-05-28 08:45:00,page_view,POS,PRD0062,9d78d9fcdd096f,0.322
EVT0000967,CUST00133,2026-06-29 08:44:00,product_view,MiniProgram,PRD0039,5651a3b8971edd,0.25
EVT0000968,CUST00133,2026-03-12 14:17:00,wishlist_add,MiniProgram,PRD0042,431f72d4ea1fc0,0.411
EVT0000969,CUST00133,2026-02-15 19:37:00,coupon_click,App,PRD0037,766b67e17f5749,0.617
EVT0000970,CUST00133,2026-03-01 10:46:00,search,Tmall,PRD0042,d51e2d2c5b9253,0.13
EVT0000971,CUST00134,2026-02-04 18:53:00,product_view,Douyin,PRD0024,2e82c73028e330,0.334
EVT0000972,CUST00134,2026-03-11 13:14:00,coupon_click,Douyin,PRD0033,36e46e5296fefb,0.246
EVT0000973,CUST00134,2026-06-04 10:20:00,add_to_cart,POS,PRD0023,a4cca3d2170790,0.917
EVT0000974,CUST00134,2026-06-10 22:11:00,wishlist_add,WeChat,PRD0026,d46e886836b65e,0.458
EVT0000975,CUST00134,2026-02-13 20:51:00,add_to_cart,WeChat,PRD0033,99a56a50474702,0.538
EVT0000976,CUST00134,2026-01-22 13:24:00,product_view,Tmall,PRD0034,57572a4cdbc68b,0.291
EVT0000977,CUST00134,2026-04-06 08:47:00,store_visit,App,PRD0028,03c3f81addaf79,0.162
EVT0000978,CUST00134,2026-03-24 20:48:00,add_to_cart,Douyin,PRD0026,abb483dbb9eaae,0.499
EVT0000979,CUST00134,2026-01-07 22:30:00,page_view,POS,PRD0036,0ac6ba9df1e85d,0.364
EVT0000980,CUST00134,2026-06-11 12:11:00,wishlist_add,POS,PRD0032,7a81c66ab81e80,0.962
EVT0000981,CUST00134,2026-01-12 22:46:00,wishlist_add,MiniProgram,PRD0034,7d49867b5ab829,0.627
EVT0000982,CUST00134,2026-05-22 19:08:00,product_view,POS,PRD0019,f3cc12b589f170,0.148
EVT0000983,CUST00135,2026-01-14 18:00:00,search,MiniProgram,PRD0055,c65b381f99d0ef,0.843
EVT0000984,CUST00135,2026-05-22 11:46:00,page_view,POS,PRD0071,72991205d58e81,0.136
EVT0000985,CUST00135,2026-03-19 20:49:00,coupon_click,POS,PRD0071,4109b99f8b9b5c,0.12
EVT0000986,CUST00135,2026-01-26 16:39:00,live_stream_view,POS,PRD0061,b0d5ca9f0d20e5,0.867
EVT0000987,CUST00135,2026-02-06 18:31:00,product_view,WeChat,PRD0065,4961f3d597c26b,0.35
EVT0000988,CUST00135,2026-01-22 12:22:00,search,MiniProgram,PRD0061,1c2e5f17c1d27c,0.841
EVT0000989,CUST00135,2026-05-07 21:50:00,product_view,Tmall,PRD0063,5dae5e26ad8e17,0.9
EVT0000990,CUST00135,2026-04-18 16:14:00,add_to_cart,Tmall,PRD0068,ffb86f3af2669c,0.3
EVT0000991,CUST00135,2026-06-30 16:49:00,page_view,Douyin,PRD0070,c12e5285a6f026,0.866
EVT0000992,CUST00135,2026-02-24 22:07:00,product_view,MiniProgram,PRD0062,cb9b3bdf9e715b,0.584
EVT0000993,CUST00136,2026-06-06 12:55:00,page_view,App,PRD0026,569766f654a761,0.429
EVT0000994,CUST00136,2026-05-23 16:59:00,product_view,POS,PRD0022,08e87ccbea15ac,0.505
EVT0000995,CUST00136,2026-03-08 18:14:00,live_stream_view,POS,PRD0027,3b2391339810c4,0.271
EVT0000996,CUST00136,2026-04-12 17:35:00,search,Douyin,PRD0035,1db867f9016e9b,0.699
EVT0000997,CUST00136,2026-05-05 10:56:00,coupon_click,App,PRD0036,d9bbdaadd8e491,0.777
EVT0000998,CUST00136,2026-05-04 20:39:00,coupon_click,WeChat,PRD0032,43d9955d192803,0.482
EVT0000999,CUST00137,2026-04-19 20:43:00,product_view,App,PRD0005,3a1051f647b157,0.68
EVT0001000,CUST00137,2026-02-19 17:27:00,store_visit,App,PRD0009,1315689b723a49,0.421
EVT0001001,CUST00137,2026-02-25 20:57:00,page_view,WeChat,PRD0009,054327db11e1f6,0.271
EVT0001002,CUST00137,2026-02-18 12:39:00,search,Tmall,PRD0012,bb168750fc82ec,0.65
EVT0001003,CUST00138,2026-04-09 22:32:00,page_view,POS,PRD0048,26dc368c220c67,0.992
EVT0001004,CUST00138,2026-03-17 18:11:00,product_view,Douyin,PRD0044,050822fc7a0dc9,0.372
EVT0001005,CUST00138,2026-03-24 08:30:00,product_view,POS,PRD0037,e957256308dedb,0.382
EVT0001006,CUST00139,2026-05-30 10:17:00,add_to_cart,App,PRD0029,9f5dd684ca9ed2,0.69
EVT0001007,CUST00139,2026-06-30 19:02:00,add_to_cart,Tmall,PRD0024,ceb18ae3999bba,0.456
EVT0001008,CUST00139,2026-04-01 14:11:00,wishlist_add,Douyin,PRD0026,8896827750e990,0.562
EVT0001009,CUST00139,2026-01-08 21:22:00,search,App,PRD0019,ddc5b440b2c096,0.148
EVT0001010,CUST00139,2026-04-13 21:52:00,search,App,PRD0022,a9918b6ba3926f,0.715
EVT0001011,CUST00139,2026-06-23 11:23:00,add_to_cart,MiniProgram,PRD0022,dd96f066189a73,0.375
EVT0001012,CUST00139,2026-02-04 11:41:00,product_view,Tmall,PRD0022,78c65f0552d3fe,0.309
EVT0001013,CUST00139,2026-04-15 17:02:00,search,MiniProgram,PRD0026,7bd92cd2c98afa,0.12
EVT0001014,CUST00140,2026-04-16 11:55:00,page_view,Tmall,PRD0020,20bf4e0f697338,0.701
EVT0001015,CUST00140,2026-02-23 19:07:00,product_view,Tmall,PRD0023,c2833a2c9aec1d,0.474
EVT0001016,CUST00140,2026-03-07 08:18:00,wishlist_add,POS,PRD0019,df939933e4ff03,0.278
EVT0001017,CUST00140,2026-02-05 16:52:00,product_view,MiniProgram,PRD0036,7aaa6e0d78f044,0.401
EVT0001018,CUST00140,2026-05-23 14:02:00,product_view,Tmall,PRD0019,ddb726ef1293ff,0.985
EVT0001019,CUST00140,2026-06-21 19:31:00,page_view,App,PRD0032,c30558b7e8a076,0.414
EVT0001020,CUST00140,2026-01-19 08:23:00,add_to_cart,POS,PRD0030,2931e46c393893,0.781
EVT0001021,CUST00140,2026-04-06 13:21:00,page_view,POS,PRD0036,6c3bcda0e8ef17,0.406
EVT0001022,CUST00140,2026-03-30 21:09:00,product_view,Douyin,PRD0030,cd31a940add780,0.529
EVT0001023,CUST00140,2026-01-14 18:42:00,product_view,POS,PRD0019,a05236392330ab,0.424
EVT0001024,CUST00140,2026-05-06 13:58:00,product_view,POS,PRD0022,64250f84f811fa,0.581
EVT0001025,CUST00140,2026-05-21 16:45:00,page_view,App,PRD0035,7b55e9f7e460d3,0.984
EVT0001026,CUST00140,2026-01-28 14:03:00,live_stream_view,App,PRD0036,12ebe9b075fd5b,0.187
EVT0001027,CUST00141,2026-03-04 14:11:00,wishlist_add,POS,PRD0030,04f4125b147362,0.231
EVT0001028,CUST00141,2026-02-23 11:55:00,store_visit,WeChat,PRD0023,c81f97d3e72016,0.393
EVT0001029,CUST00141,2026-03-11 15:23:00,add_to_cart,MiniProgram,PRD0024,0d69d29a5968bc,0.257
EVT0001030,CUST00141,2026-01-25 22:11:00,coupon_click,Douyin,PRD0022,0d1a018420a5cc,0.771
EVT0001031,CUST00142,2026-05-03 17:19:00,page_view,POS,PRD0012,3d2b0df805194b,0.384
EVT0001032,CUST00143,2026-06-05 12:32:00,page_view,POS,PRD0011,28473682095ba2,0.293
EVT0001033,CUST00143,2026-05-11 20:04:00,search,Tmall,PRD0017,4aab47e6cbe7ad,0.622
EVT0001034,CUST00143,2026-01-26 13:42:00,coupon_click,POS,PRD0009,b3c9973c043f1b,0.716
EVT0001035,CUST00143,2026-02-02 09:26:00,page_view,Tmall,PRD0015,3dd8e959f05ef5,0.836
EVT0001036,CUST00143,2026-06-21 17:09:00,page_view,App,PRD0015,ec903b855c5bf9,0.505
EVT0001037,CUST00143,2026-05-26 13:01:00,search,WeChat,PRD0006,81236ecd0b61ed,0.54
EVT0001038,CUST00143,2026-05-13 20:40:00,product_view,WeChat,PRD0002,35aefd1e848eb9,0.941
EVT0001039,CUST00143,2026-04-08 19:02:00,wishlist_add,Tmall,PRD0001,362557fe895be6,0.139
EVT0001040,CUST00143,2026-03-21 22:00:00,store_visit,WeChat,PRD0004,cebd7185ad6433,0.83
EVT0001041,CUST00143,2026-03-20 17:33:00,product_view,App,PRD0005,9af1c85a2737e2,0.35
EVT0001042,CUST00143,2026-05-08 12:09:00,store_visit,Douyin,PRD0015,7ba756a4bdca26,0.566
EVT0001043,CUST00143,2026-04-20 17:32:00,page_view,MiniProgram,PRD0004,846552b696e2f2,0.548
EVT0001044,CUST00143,2026-02-10 16:06:00,product_view,Douyin,PRD0005,b77c9be0501e95,0.532
EVT0001045,CUST00144,2026-04-09 17:23:00,product_view,MiniProgram,PRD0058,4bbd0684431d2f,0.686
EVT0001046,CUST00144,2026-01-19 10:57:00,coupon_click,Douyin,PRD0068,13967977f8cd00,0.852
EVT0001047,CUST00144,2026-04-20 17:31:00,product_view,Tmall,PRD0067,1b0ab1abf76d57,0.672
EVT0001048,CUST00144,2026-02-16 13:21:00,page_view,Douyin,PRD0056,51fd126b67eead,0.586
EVT0001049,CUST00144,2026-06-22 19:38:00,page_view,App,PRD0060,0e973d9905c88a,0.991
EVT0001050,CUST00144,2026-04-25 10:07:00,add_to_cart,Tmall,PRD0055,ba441c3df6814c,0.653
EVT0001051,CUST00144,2026-01-03 16:43:00,add_to_cart,Tmall,PRD0060,11d5c455bbe434,0.447
EVT0001052,CUST00144,2026-06-02 18:26:00,page_view,MiniProgram,PRD0071,84a10dcca3f07e,0.73
EVT0001053,CUST00145,2026-05-08 10:52:00,page_view,POS,PRD0033,afed9b9322a4d5,0.157
EVT0001054,CUST00145,2026-04-18 11:16:00,page_view,App,PRD0032,c7be8ebf755496,0.94
EVT0001055,CUST00145,2026-03-12 13:15:00,add_to_cart,WeChat,PRD0032,46c662b6694547,0.117
EVT0001056,CUST00145,2026-04-26 17:33:00,page_view,Douyin,PRD0028,bff84063cc6a0b,0.593
EVT0001057,CUST00145,2026-04-29 20:24:00,product_view,Tmall,PRD0020,cd18e13908cd36,0.247
EVT0001058,CUST00145,2026-02-15 09:05:00,add_to_cart,MiniProgram,PRD0023,07f1e779ab6df2,0.247
EVT0001059,CUST00145,2026-01-12 17:34:00,search,MiniProgram,PRD0027,e19e3fba628d1a,0.793
EVT0001060,CUST00145,2026-06-27 20:45:00,product_view,Tmall,PRD0030,bdb70af17eb09e,0.386
EVT0001061,CUST00145,2026-01-18 18:59:00,search,Douyin,PRD0020,7e5cc035d0902c,0.916
EVT0001062,CUST00145,2026-03-18 09:05:00,page_view,POS,PRD0019,cc0f9f4df86893,0.815
EVT0001063,CUST00145,2026-01-19 20:57:00,search,Douyin,PRD0036,6d0890d1f34dec,0.686
EVT0001064,CUST00145,2026-01-21 17:36:00,coupon_click,MiniProgram,PRD0025,90a3989df581d6,0.658
EVT0001065,CUST00145,2026-06-14 10:17:00,page_view,Douyin,PRD0022,318dc8eea6605e,0.153
EVT0001066,CUST00146,2026-01-20 13:48:00,page_view,POS,PRD0019,398faa2b808229,0.524
EVT0001067,CUST00146,2026-06-11 09:13:00,add_to_cart,POS,PRD0019,0a6926533f8747,0.894
EVT0001068,CUST00146,2026-02-13 16:38:00,page_view,App,PRD0036,573d1a352afdc1,0.129
EVT0001069,CUST00146,2026-01-18 19:31:00,store_visit,MiniProgram,PRD0021,19c0214dedb45c,0.688
EVT0001070,CUST00146,2026-05-20 10:13:00,store_visit,Douyin,PRD0035,1cddfd1d56b0c2,0.584
EVT0001071,CUST00146,2026-03-17 19:10:00,product_view,WeChat,PRD0024,d6c1a22d016f24,0.686
EVT0001072,CUST00146,2026-02-13 16:29:00,coupon_click,Douyin,PRD0031,1f1ef3b7e67322,0.417
EVT0001073,CUST00146,2026-04-14 15:25:00,add_to_cart,App,PRD0036,241cba8b008b33,0.821
EVT0001074,CUST00146,2026-05-28 12:04:00,page_view,Tmall,PRD0027,a06db413d53f21,0.695
EVT0001075,CUST00146,2026-02-04 17:18:00,add_to_cart,POS,PRD0028,3e0f399113ab1b,0.108
EVT0001076,CUST00147,2026-04-18 14:27:00,page_view,MiniProgram,PRD0062,638ea68646bd79,0.607
EVT0001077,CUST00147,2026-06-19 18:12:00,page_view,POS,PRD0066,e44eddecb6d3b9,0.473
EVT0001078,CUST00147,2026-02-24 08:24:00,store_visit,App,PRD0062,db7958e9c90505,0.407
EVT0001079,CUST00147,2026-03-15 11:32:00,page_view,WeChat,PRD0062,975a1c5bdec3b8,0.555
EVT0001080,CUST00147,2026-05-28 11:01:00,add_to_cart,App,PRD0062,93dc02ea25b951,0.512
EVT0001081,CUST00147,2026-03-15 13:40:00,product_view,Tmall,PRD0059,30c9f4f741199f,0.64
EVT0001082,CUST00148,2026-06-15 13:00:00,coupon_click,POS,PRD0029,df9dacef88ffd9,0.832
EVT0001083,CUST00148,2026-04-04 19:49:00,product_view,MiniProgram,PRD0020,f26b390c46f22f,0.16
EVT0001084,CUST00148,2026-06-21 09:21:00,page_view,Douyin,PRD0022,468092726feb9a,0.743
EVT0001085,CUST00148,2026-03-06 12:24:00,page_view,WeChat,PRD0021,a1ac429cf77697,0.249
EVT0001086,CUST00148,2026-03-02 11:36:00,page_view,Tmall,PRD0030,27dc5395d1d5cb,0.411
EVT0001087,CUST00149,2026-04-10 11:49:00,page_view,POS,PRD0012,ece72b92b8f5ec,0.972
EVT0001088,CUST00149,2026-05-06 14:59:00,coupon_click,App,PRD0056,bb7a8723caa16c,0.659
EVT0001089,CUST00149,2026-06-03 11:10:00,product_view,WeChat,PRD0064,6299c8e02c4e29,0.959
EVT0001090,CUST00149,2026-07-01 14:10:00,page_view,Tmall,PRD0003,05a5228d696d04,0.918
EVT0001091,CUST00149,2026-03-06 16:48:00,coupon_click,App,PRD0018,424814e732120d,0.123
EVT0001092,CUST00149,2026-03-10 20:54:00,live_stream_view,MiniProgram,PRD0060,6ca35c7e853f5c,0.451
EVT0001093,CUST00149,2026-05-30 14:35:00,search,WeChat,PRD0023,61c4475da0938b,0.255
EVT0001094,CUST00149,2026-02-02 10:19:00,search,App,PRD0035,06d9478a0b813d,0.24
EVT0001095,CUST00149,2026-02-08 17:37:00,product_view,Douyin,PRD0040,ee2f907887eaaa,0.901
EVT0001096,CUST00150,2026-06-13 20:19:00,page_view,POS,PRD0030,f4c95c6843294d,0.919
EVT0001097,CUST00150,2026-01-24 11:16:00,wishlist_add,Douyin,PRD0024,02c60748c6eca1,0.237
EVT0001098,CUST00150,2026-02-26 11:34:00,product_view,Douyin,PRD0020,95cf48c72a361e,0.18
EVT0001099,CUST00150,2026-04-07 17:51:00,coupon_click,App,PRD0034,280abda9f7928a,0.657
EVT0001100,CUST00150,2026-03-25 10:22:00,product_view,Tmall,PRD0036,c7778fbb2a7fde,0.128
EVT0001101,CUST00150,2026-05-28 20:03:00,page_view,WeChat,PRD0022,d92c96fbb2988d,0.781
